"from","to","Correlation","p_value","fdr","from_name","to_name","from_number","to_number"
"NM3853","APOA2",1,0.0166666666666667,1.77815125038364,"Dinoseb","APOA2",8,14
"NM3853","IGHM.1",-1,0.0166666666666667,1.77815125038364,"Dinoseb","IGHM.1",8,14
"NM3853","LV657_2",-1,0.0166666666666667,1.77815125038364,"Dinoseb","LV657_2",8,14
"NM3853","PCOLCE",-1,0.0166666666666667,1.77815125038364,"Dinoseb","PCOLCE",8,14
"NM3853","RYR2",1,0.0166666666666667,1.77815125038364,"Dinoseb","RYR2",8,14
"NM3853","CFHR5",1,0.0166666666666667,1.77815125038364,"Dinoseb","CFHR5",8,14
"NM4280","CD5L",-1,0.0166666666666667,1.77815125038364,"Captan","CD5L",5,11
"NM4280","BCHE",-1,0.0166666666666667,1.77815125038364,"Captan","BCHE",5,11
"NM4280","PFN1",-1,0.0166666666666667,1.77815125038364,"Captan","PFN1",5,11
"NM4280","CFP",-1,0.0166666666666667,1.77815125038364,"Captan","CFP",5,11
"NM4280","COMP",1,0.0166666666666667,1.77815125038364,"Captan","COMP",5,11
"NM4303","CEP290",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","CEP290",25,5
"NM4303","CA1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","CA1",25,5
"NM4303","CST3",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","CST3",25,5
"NM4303","KVD33_4",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","KVD33_4",25,5
"NM4303","KV320_2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","KV320_2",25,5
"NM4303","IGHG2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","IGHG2",25,5
"NM4303","C1QB",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","C1QB",25,5
"NM4303","C1QC",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","C1QC",25,5
"NM4303","FN1",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","FN1",25,4
"NM4303","PPBP",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","PPBP",25,5
"NM4303","HPX",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","HPX",25,5
"NM4303","PROC",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","PROC",25,5
"NM4303","VWF",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","VWF",25,5
"NM4303","KV311",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","KV311",25,5
"NM4303","KV310",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","KV310",25,5
"NM4303","APOD",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","APOD",25,5
"NM4303","F7",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","F7",25,5
"NM4303","HV102",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","HV102",25,5
"NM4303","AZGP1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","AZGP1",25,5
"NM4303","ECM1",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","ECM1",25,5
"NM4303","VASN",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","VASN",25,5
"NM4303","TTN",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","TTN",25,5
"NM4303","PCYOX1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","PCYOX1",25,5
"NM4303","SERPINA10",0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","SERPINA10",25,4
"NM4303","FAM161B",-0.974679434480896,0.00481823046819854,2.31711243043294,"Fenazaquin","FAM161B",25,5
"NM4337","CFD",1,0.0166666666666667,1.77815125038364,"Zeranol","CFD",10,9
"NM4337","LV144",-1,0.0166666666666667,1.77815125038364,"Zeranol","LV144",10,9
"NM4337","APOC1",1,0.0166666666666667,1.77815125038364,"Zeranol","APOC1",10,9
"NM4337","KV315",-1,0.0166666666666667,1.77815125038364,"Zeranol","KV315",10,9
"NM4337","APOA4",1,0.0166666666666667,1.77815125038364,"Zeranol","APOA4",10,9
"NM4337","INHBC",-1,0.0166666666666667,1.77815125038364,"Zeranol","INHBC",10,9
"NM4337","DYNC1H1",1,0.0166666666666667,1.77815125038364,"Zeranol","DYNC1H1",10,9
"NM4337","FAM3C",1,0.0166666666666667,1.77815125038364,"Zeranol","FAM3C",10,9
"NM4337","SH3GL3",-1,0.0166666666666667,1.77815125038364,"Zeranol","SH3GL3",10,9
"NM4337","MAN2B2",1,0.0166666666666667,1.77815125038364,"Zeranol","MAN2B2",10,9
"PM0964","FN1",-1,0.0166666666666667,1.77815125038364,"Chloronaphthalene","FN1",2,4
"PM0964","SERPINA10",-1,0.0166666666666667,1.77815125038364,"Chloronaphthalene","SERPINA10",2,4
"PM1171","C3",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","C3",17,21
"PM1171","KVD28",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","KVD28",17,21
"PM1171","LV321",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","LV321",17,21
"PM1171","IGHD",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","IGHD",17,21
"PM1171","FGA",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","FGA",17,21
"PM1171","LRG1",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","LRG1",17,21
"PM1171","AHSG",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","AHSG",17,21
"PM1171","HV270",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","HV270",17,21
"PM1171","C4A",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","C4A",17,21
"PM1171","SELL",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","SELL",17,21
"PM1171","MCAM",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","MCAM",17,21
"PM1171","HBA1",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","HBA1",17,21
"PM1171","ITIH3",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","ITIH3",17,21
"PM1171","COLEC11",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","COLEC11",17,21
"PM1171","IL1RAP.1",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","IL1RAP.1",17,21
"PM1171","LYVE1",1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","LYVE1",17,21
"PM1171","FCGBP",-1,0.0166666666666667,1.77815125038364,"Triethyl phosphate","FCGBP",17,21
"PM1307","SERPINA1",1,0.0166666666666667,1.77815125038364,"Dibromoethane","SERPINA1",8,14
"PM1307","APOA1",1,0.0166666666666667,1.77815125038364,"Dibromoethane","APOA1",8,14
"PM1307","APOA2",1,0.0166666666666667,1.77815125038364,"Dibromoethane","APOA2",8,14
"PM1307","IGHM.1",-1,0.0166666666666667,1.77815125038364,"Dibromoethane","IGHM.1",8,14
"PM1307","LV657_2",-1,0.0166666666666667,1.77815125038364,"Dibromoethane","LV657_2",8,14
"PM1307","PCOLCE",-1,0.0166666666666667,1.77815125038364,"Dibromoethane","PCOLCE",8,14
"PM1307","RYR2",1,0.0166666666666667,1.77815125038364,"Dibromoethane","RYR2",8,14
"PM1307","CFHR5",1,0.0166666666666667,1.77815125038364,"Dibromoethane","CFHR5",8,14
"PM1880","F9",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","F9",15,8
"PM1880","IGHG4",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","IGHG4",15,8
"PM1880","FGB",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","FGB",15,8
"PM1880","VTN",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","VTN",15,8
"PM1880","CLEC3B",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","CLEC3B",15,8
"PM1880","SERPINA7",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","SERPINA7",15,8
"PM1880","PROS1",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","PROS1",15,8
"PM1880","CLU.1",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","CLU.1",15,8
"PM1880","COL6A3",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","COL6A3",15,8
"PM1880","ITIH2",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","ITIH2",15,8
"PM1880","PROZ",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","PROZ",15,8
"PM1880","HGFAC",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","HGFAC",15,8
"PM1880","MMRN1",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","MMRN1",15,8
"PM1880","PRG4",-1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","PRG4",15,8
"PM1880","C1RL",1,0.0166666666666667,1.77815125038364,"p-Hydroxy-meta-chlorophenylpiperazine","C1RL",15,8
"PM1935","CFD",1,0.0166666666666667,1.77815125038364,"Pymetrozin","CFD",10,9
"PM1935","LV144",-1,0.0166666666666667,1.77815125038364,"Pymetrozin","LV144",10,9
"PM1935","APOC1",1,0.0166666666666667,1.77815125038364,"Pymetrozin","APOC1",10,9
"PM1935","KV315",-1,0.0166666666666667,1.77815125038364,"Pymetrozin","KV315",10,9
"PM1935","APOA4",1,0.0166666666666667,1.77815125038364,"Pymetrozin","APOA4",10,9
"PM1935","INHBC",-1,0.0166666666666667,1.77815125038364,"Pymetrozin","INHBC",10,9
"PM1935","DYNC1H1",1,0.0166666666666667,1.77815125038364,"Pymetrozin","DYNC1H1",10,9
"PM1935","FAM3C",1,0.0166666666666667,1.77815125038364,"Pymetrozin","FAM3C",10,9
"PM1935","SH3GL3",-1,0.0166666666666667,1.77815125038364,"Pymetrozin","SH3GL3",10,9
"PM1935","MAN2B2",1,0.0166666666666667,1.77815125038364,"Pymetrozin","MAN2B2",10,9
"PM2296","ATRN",1,0.0166666666666667,1.77815125038364,"Cyproconazole","ATRN",18,6
"PM2296","KVD33_2",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","KVD33_2",18,6
"PM2296","LV211",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","LV211",18,6
"PM2296","PIGR",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","PIGR",18,6
"PM2296","C9",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","C9",18,6
"PM2296","SERPIND1",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","SERPIND1",18,6
"PM2296","HV434",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","HV434",18,6
"PM2296","GP1BA",1,0.0166666666666667,1.77815125038364,"Cyproconazole","GP1BA",18,6
"PM2296","MGP",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","MGP",18,6
"PM2296","SERPINF2",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","SERPINF2",18,6
"PM2296","CLU",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","CLU",18,6
"PM2296","MTHFD1",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","MTHFD1",18,6
"PM2296","LCP1",1,0.0166666666666667,1.77815125038364,"Cyproconazole","LCP1",18,6
"PM2296","DSP",-1,0.0166666666666667,1.77815125038364,"Cyproconazole","DSP",18,6
"PM2296","GPX3",1,0.0166666666666667,1.77815125038364,"Cyproconazole","GPX3",18,6
"PM2296","CFHR2",1,0.0166666666666667,1.77815125038364,"Cyproconazole","CFHR2",18,6
"PM2296","BTD",1,0.0166666666666667,1.77815125038364,"Cyproconazole","BTD",18,6
"PM2296","ACTBL2",1,0.0166666666666667,1.77815125038364,"Cyproconazole","ACTBL2",18,6
"PM2342","HPR",-1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","HPR",7,7
"PM2342","CFB",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","CFB",7,7
"PM2342","IGF2",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","IGF2",7,7
"PM2342","IGHM",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","IGHM",7,7
"PM2342","GAPDH",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","GAPDH",7,7
"PM2342","GSN",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","GSN",7,7
"PM2342","PLTP",1,0.0166666666666667,1.77815125038364,"Butylated triphenyl phosphate","PLTP",7,7
"PM2541","C5",-1,0.0166666666666667,1.77815125038364,"Amoxicillin","C5",4,4
"PM2541","KNG1_2",-1,0.0166666666666667,1.77815125038364,"Amoxicillin","KNG1_2",4,4
"PM2541","HV146",-1,0.0166666666666667,1.77815125038364,"Amoxicillin","HV146",4,4
"PM2541","ORM2",-1,0.0166666666666667,1.77815125038364,"Amoxicillin","ORM2",4,4
"PM2549","FCN3",-1,0.0166666666666667,1.77815125038364,"Tricresyl phosphate","FCN3",2,5
"PM2549","TPM4",1,0.0166666666666667,1.77815125038364,"Tricresyl phosphate","TPM4",2,5
"PM2654","C7",-1,0.0166666666666667,1.77815125038364,"2,2',3,3',4,4',5-Heptachlorobiphenyl (PCB 170)","C7",3,7
"PM2654","LV321.1",1,0.0166666666666667,1.77815125038364,"2,2',3,3',4,4',5-Heptachlorobiphenyl (PCB 170)","LV321.1",3,7
"PM2654","CNDP1",-1,0.0166666666666667,1.77815125038364,"2,2',3,3',4,4',5-Heptachlorobiphenyl (PCB 170)","CNDP1",3,7
"PM3067","CEP290",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","CEP290",23,5
"PM3067","CA1",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","CA1",23,5
"PM3067","CST3",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","CST3",23,5
"PM3067","KVD33_4",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","KVD33_4",23,5
"PM3067","KV320_2",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","KV320_2",23,5
"PM3067","IGHG2",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","IGHG2",23,5
"PM3067","C1QB",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","C1QB",23,5
"PM3067","C1QC",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","C1QC",23,5
"PM3067","PPBP",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","PPBP",23,5
"PM3067","HPX",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","HPX",23,5
"PM3067","PROC",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","PROC",23,5
"PM3067","VWF",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","VWF",23,5
"PM3067","KV311",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","KV311",23,5
"PM3067","KV310",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","KV310",23,5
"PM3067","APOD",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","APOD",23,5
"PM3067","F7",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","F7",23,5
"PM3067","HV102",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","HV102",23,5
"PM3067","AZGP1",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","AZGP1",23,5
"PM3067","ECM1",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","ECM1",23,5
"PM3067","VASN",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","VASN",23,5
"PM3067","TTN",1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","TTN",23,5
"PM3067","PCYOX1",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","PCYOX1",23,5
"PM3067","FAM161B",-1,0.0166666666666667,1.77815125038364,"Tetrabromobisphenol A diallyl ether","FAM161B",23,5
"exposome_genus_Acinetobacter","KV320.1",-1,0.0166666666666667,1.77815125038364,"Acinetobacter","KV320.1",4,5
"exposome_genus_Acinetobacter","ACTA1",1,0.0166666666666667,1.77815125038364,"Acinetobacter","ACTA1",4,5
"exposome_genus_Acinetobacter","HBB",-1,0.0166666666666667,1.77815125038364,"Acinetobacter","HBB",4,5
"exposome_genus_Acinetobacter","CFHR1",1,0.0166666666666667,1.77815125038364,"Acinetobacter","CFHR1",4,5
"exposome_genus_Aegilops","KNG1",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","KNG1",30,3
"exposome_genus_Aegilops","KVD33",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","KVD33",30,3
"exposome_genus_Aegilops","KVD16",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","KVD16",30,3
"exposome_genus_Aegilops","KVD33_3",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","KVD33_3",30,3
"exposome_genus_Aegilops","HV169",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","HV169",30,3
"exposome_genus_Aegilops","HV323",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","HV323",30,3
"exposome_genus_Aegilops","IGKC",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","IGKC",30,3
"exposome_genus_Aegilops","APOE",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","APOE",30,3
"exposome_genus_Aegilops","TF",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","TF",30,3
"exposome_genus_Aegilops","F11",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","F11",30,3
"exposome_genus_Aegilops","CFI",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","CFI",30,3
"exposome_genus_Aegilops","F13B",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","F13B",30,3
"exposome_genus_Aegilops","LDHB",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","LDHB",30,3
"exposome_genus_Aegilops","LPA",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","LPA",30,3
"exposome_genus_Aegilops","PTPRC",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","PTPRC",30,3
"exposome_genus_Aegilops","SAA2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","SAA2",30,3
"exposome_genus_Aegilops","TYMP",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","TYMP",30,3
"exposome_genus_Aegilops","CPN2",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","CPN2",30,3
"exposome_genus_Aegilops","FBLN1.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","FBLN1.1",30,3
"exposome_genus_Aegilops","MSN",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","MSN",30,3
"exposome_genus_Aegilops","MYH9",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","MYH9",30,3
"exposome_genus_Aegilops","TAGLN2",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","TAGLN2",30,3
"exposome_genus_Aegilops","AFM",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","AFM",30,3
"exposome_genus_Aegilops","B2M",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","B2M",30,3
"exposome_genus_Aegilops","GPLD1",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","GPLD1",30,3
"exposome_genus_Aegilops","KRT17",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","KRT17",30,3
"exposome_genus_Aegilops","PON3",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","PON3",30,3
"exposome_genus_Aegilops","FCN2",-0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","FCN2",30,3
"exposome_genus_Aegilops","CPB2",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","CPB2",30,3
"exposome_genus_Aegilops","SCLT1",0.974679434480896,0.00481823046819854,2.31711243043294,"Aegilops","SCLT1",30,3
"exposome_genus_Alternaria","APOM",0.974679434480896,0.00481823046819854,2.31711243043294,"Alternaria","APOM",3,7
"exposome_genus_Alternaria","PLG",0.974679434480896,0.00481823046819854,2.31711243043294,"Alternaria","PLG",3,7
"exposome_genus_Alternaria","KLKB1",0.974679434480896,0.00481823046819854,2.31711243043294,"Alternaria","KLKB1",3,7
"exposome_genus_Amorphotheca","MASP2",1,0.0166666666666667,1.77815125038364,"Amorphotheca","MASP2",5,5
"exposome_genus_Amorphotheca","KV133",1,0.0166666666666667,1.77815125038364,"Amorphotheca","KV133",5,5
"exposome_genus_Amorphotheca","CPN1",-1,0.0166666666666667,1.77815125038364,"Amorphotheca","CPN1",5,5
"exposome_genus_Amorphotheca","NUP205",1,0.0166666666666667,1.77815125038364,"Amorphotheca","NUP205",5,5
"exposome_genus_Amorphotheca","PGLYRP2",-1,0.0166666666666667,1.77815125038364,"Amorphotheca","PGLYRP2",5,5
