,chaoexpo22_I12,chaoexpo51_I6,chaoexpo56_I5,chaoexpo44_I15,chaoexpo28_I15,chaoexpo74_I6,chaoexpo56_I12,chaoexpo70_I6,chaoexpo62_I6,chaoexpo75_I12
Pseudomonas psychrophila,0,0,0,0,0,0,0,0,0,0
Atopobium vaginae,0,0,0,0,0,0,0,0,0,0
Baeospora myosura,12.8684628867341,93.6147209043787,84.054002067129,145.54621996157,18.6629383664653,86.8359516795883,36.9174847198513,0.614015878230123,0,20.0146479745026
Aureobasidium pullulans,142109.285150284,281.055678080771,0.23139907039217,0.351464475442398,0,0,139.311816644711,0,1.11058960095396,0
Amaranthus hypochondriacus,0,0,0,0,0,0,0,0,0,0
Phlebiopsis gigantea,860.553427362177,3872.53618850685,14217.4497380666,10321.3016995522,529.618392487949,4995.86426978556,8995.24199406828,2.74443183358499,2307.74303887564,1891.36357527353
Humulus lupulus,3060.98572333575,259.316761999866,2.9719805817529,517.108475103236,393.572307365484,255.561755652255,1986.90210615415,1039.74137904947,79.1308247669252,0.176472717630833
Mobiluncus curtisii,0,0,0,0.117204621232366,0,0,0,0,0,0
Alcaligenes faecalis,0,0,0,0,0,0,0,0,0,0
Penicillium paxilli,113.936179911432,82.4262972255181,163.259627367407,98.8047968711942,31.2444855946304,5.66311905721699,551.603142708416,0,8.48321718261953,3.25065712653194
Triticum urartu,620.505507858453,19.2170480938946,17.6009779542143,140.560055437015,237.032908372313,46.3439309723855,23.3307540960113,7.16904299598278,49.7593622454207,0
Capsicum annuum,0,0,0,2.17373846971776,0,0,0,0,0.814507964874525,0
Filobasidiella depauperata,12.5644411278995,0,0,0,0,0,0.92024397333148,0,0,0
Picea glauca,22466.5669635926,3991.63983960793,1.62888510946976,0,1.92461772755665,6.90558806826598,2.42216866657268,0,0,0
Penicillium digitatum,115.688768196671,0.158048088729466,0,13.5911813104229,0.370797553514879,0,0,0,0,0
Aspergillus ruber,21.2498129432073,22.9825999795062,188.464485355999,146.522580702003,0.267636688513226,58.1102800671888,3101.7644669024,864.373742549992,186.802302918729,24.7280254148334
Ophiognomonia clavigignenti-juglandacearum,3932.13445798026,754.390841785268,3.31390141617522,1765.9441624627,2.25435686942442,2046.52477597003,474.635190271969,0,1065.92141463307,0.698732323927368
Aspergillus niger,7.47147466773451,0.6731024062335,13.6205155367446,0,0,0,0,0,0,0
Wallemia mellicola,2.87382380003538,177.572378144698,0,59.4650887281903,7.20022543843242,14.0686279817438,325.129311044967,25.2784338781087,32.3497217484904,0
Byssochlamys spectabilis,0.452747654046456,15.0919390432508,25.7053897305256,2.04827947504384,0,0,50.0254133707656,36214.8032665556,22.1950631380556,0
Fusarium fujikuroi,267.987559836048,0,0,0,0,0,0,0,0,0
Mycobacterium llatzerense,0,0,0,0,0,0,0,0,0,0
Peniophora sp. CONT,743.819989606067,2428.24699818788,1300.13989503284,1154.33745439182,16.7740301260405,262.898371952647,152.999658320746,0,3.34862047446936,0
Phanerochaete carnosa,224.916455061015,1845.36062234454,2577.02799637748,2886.22558886949,437.321697016614,3031.32145087156,8495.18882667138,41.1525139803574,84.1585359881728,26.4000850321904
Penicillium fuscoglaucum,248.331652691426,45.0297362892856,18.2356528408795,76.0089007143611,0.513940642300013,0,88.9811484194545,0,0,13.7539833788885
Sistotremastrum niveocremeum,0,489.927762187078,127.973337812153,114.832729985418,110.995924816116,226.272372809654,208.765923445014,6.89019461613058,69.1758522088003,52.9975032268844
Phanerochaete chrysosporium,192.500104205635,2019.25475530342,2510.81925951836,2064.49346841757,2184.8109128096,795.078361481912,3590.05409692395,0,351.395132281507,338.028507531956
Lentinula edodes,57.1079459535025,148.001502835709,190.46586154477,175.302105812591,0.237778473074996,70.9919320888844,7.11847180292284,0,0,0
Bacillus cereus,0,8.66088767520587,15.9373040234243,44.4060253799997,0,1.1167234172908,5.9056007599016,6211.77361297073,0,1.38539451154375
Condylostylus patibulatus,0,0,0,0,0,0,0,0,0,0
Pseudotsuga menziesii,9462.70533501342,2243.91356017984,0.880296748947665,0.956141492480241,0,0.232403584841523,11.1565141059086,0,0,0
Postia placenta,148.330271605443,293.557326290763,437.980028545432,311.918561752574,131.435817869645,311.081350686673,411.121415432748,0,3.30594758316841,3.51513373494113
Cryptococcus albidus,168.899704992268,0,0,1.07304136228426,0,0,0,18.2203565587906,0,0
Corynebacterium diphtheriae,0,0,0,0.253668132985135,0,0,0,0,0,0
Oidiodendron maius,196.139705744748,182.78564427395,17.5109638512264,68.7211938829922,24.0614831072207,394.562260725373,704.158825197603,0,0,0
Gelatoporia subvermispora,60.7130369747205,176.716721915619,231.892061236148,144.120230678304,58.0963301706661,70.3413348894205,885.04550289899,0,4693.83772817342,8295.92210727582
Piloderma croceum,471.360400078079,3202.58144750911,2170.04992733058,2554.40068637253,1538.04676991366,259.608333464947,142.607906590728,0,509.463598442777,1.10034783381082
Gymnopus luxurians,73.9399450394212,137.06324883077,68.4839046559805,236.393135571438,14.2579109778889,75.2612369573262,739.75808612162,0,0,14.9219991904926
Salmonella enterica,0.214870309323084,37.347058222598,0,0,0,0,0,0,0,0
Aegilops tauschii,1.26517333062756,0,0,34.8016740305841,1476.37211075138,0,106.241093520298,0.549205915882833,0,0
Aedes albopictus,0,0,0,0,0,43.1202021350394,0,0,0,0
Phellinus noxius,64.3208670220474,249.326717864336,501.952776469654,364.712337604729,43.1754668097723,122.140338716019,1017.61278285104,0.924064044987123,7.41503133492609,7.69173933523172
Adineta vaga,8.55438498736268,0,0,0,0,0,0,0,0,0
Histophilus somni,0,0,0,0.326403403788973,0,0,0,0,0,0
Necator americanus,199.46405384219,1.38914793953003,0,0,0,0,0,0,0,0
Pleurotus salmoneostramineus,0,40.732199523374,8.38712591566605,17.7184398219115,18.1583484990477,16.9619764979984,0.311010956477408,0,0,0
Dioszegia crocea,180.5610293906,31.1481203975545,8.24665448554063,17.2520640702757,0,6.60194147072139,0,18.8433082264024,0,0
Marchantia polymorpha,10.8424157113928,37.9012869509651,1.16527309619743,11.1816481352583,0,0,0,0,0,0
Liriomyza trifolii,5.1868419616433,0,0,0.772459449372364,0,0,0,0,0.462231915315755,17.9234712968755
Penicillium oxalicum,8.04379266049017,0,0.636111344501662,0.728460742239303,151.408380528511,0,15.5998995671491,0,0,6.68282541717255
Daucus carota,32.297363851474,0,0,2.36305119391953,1.94727597108916,0,77.7637435480463,0,56.7180008210559,0
Raoultella ornithinolytica,0,0,80.1281245134408,0,0,0,0,0,0,0
Lucilia sericata,0,0,0,0,0,0,0,0,0,0
Segetibacter koreensis,1211.63675536908,16.3489641327733,0.499536404765511,104.707636730157,32.1918595128529,44.4209792483907,51.419965825342,1100.46944537875,0,0
Oribacterium sinus,0,0,0,9.5862893528242,0,0,0,0,0,0
Puccinia graminis,0,0,0,0,0,0,0,0,0,0
Ustilago hordei,39.3203840229606,0,0,0.334043231603374,0,0,0,0,0,0
Alternaria alternata,158.622100305796,0,0,10.7861862515783,27.264283445191,0,36.667901252612,0,0,0
Fomitiporia mediterranea,180.660924630769,801.414144755661,1928.37321315074,1726.24972246518,80.0047787014505,1232.44654216916,1902.10030164329,30.3059833906873,30.5602373835314,265.516117987337
Streptococcus pneumoniae,0,2.40150655355618,0.289331046474298,348.409900898298,0,0,91.260554065267,0,4.2678751341822,0
Zea mays,0,0,0,0,583.949200448544,0,0,161.939380553823,0,0
Sanghuangporus baumii,145.030476272667,571.038923648863,1041.3127822236,1015.46678561733,553.317833650422,559.890657341911,463.490301966392,69.2967570524938,130.14052298576,0
Triops cancriformis,0,0,0,0,0,0,0,0,94.4799075400488,2190.90119987964
Glarea lozoyensis,36.6549038785708,163.037029745719,33.0684562959093,321.793723781699,1.50237574447566,300.115261540186,483.465715031145,11.4928189230746,0.525805434762495,301.124385176682
Castanea mollissima,922.367578333276,9.16276584924038,0.207772527640266,29.5553703677362,74.7075197072263,51.6967050710229,19.7212809669766,1445.57786195749,29.9537704211609,3.83674929609441
Juglans regia,334.717658390194,22.1159882673382,0,31.3729054261091,0,15.2372696277386,0,0,0,1.65971050461351
Pyrenochaeta sp. UM 256,200.808780553893,116.567061762089,0,106.76290912197,0,0,4.14763810181478,0,0,0
Bacillus niacini,22.159878959019,0.994989891265843,6.29462808091701,11.3430069796086,0.163943087594239,4021.13351380555,1.08281314497074,4304.91667950222,0,0
Neurospora tetrasperma,1.77741612369141,0,0,0,0,0,0,400.298125548587,0,0
Talaromyces purpureogenus,89.6947024732672,38.2573692518251,11.4166873084377,201.647995811303,6.2990119345407,48.7729635541673,557.627348718639,0,28.6364956124828,0.357746718498755
Hordeum pubiflorum,0.440193140899507,1.39373987815613,0,0,110.377772951379,0,157.757723636279,0,0,0
Klebsiella pneumoniae,8.72537520701527,0,0,0,0,0,0,0,0,0
Plicaturopsis crispa,10.4111464851817,123.313091135235,123.542938397228,184.109883046748,3.86870546677588,18.2881079225198,190.509800832794,41.7114560796953,0,0
Leucoagaricus sp. SymC.cos,8.61400592804367,29.1786270696728,91.793260562112,85.2652927722402,15.9943424949611,37.2743989786295,38.707969930439,0,0,0
Acinetobacter radioresistens,0,0,0,38.0169853398139,0,0,0,0,0,0.252752487659303
Amorphotheca resinae,53.2423601031144,364.553053279395,471.81283514241,303.101625395549,2.82668728755292,103.402845260179,443.76409307902,3701.10526041862,529.649801456965,58.1170052978981
Paenibacillus polymyxa,0,0,0,0,0,0,0,0,0,0
Alternaria arborescens,30.4341472731441,0,0,0,402.394045892988,0,0,0,0,0
Paenibacillus sophorae,1.93395994685801,0,0,0.324728210722131,1.77880109617312,0,82.4798158144328,8.48965824363445,0,0
Penicillium brasilianum,34.6523525578925,9.34303377694126,3.36034103374044,95.7240230868659,705.051795581534,12.5103185911731,3021.04763225652,8.91452172990446,0,0
Lactococcus lactis,0,0.384268617284604,8.4117141694396,10.2869355179258,0.176206596437919,0.157462653699819,296.124118748663,14.6468102743856,0,3.81544205514698
Paraphaeosphaeria sporulosa,132.086599290322,12.6756933420291,0,0.310509233095268,2.07150191000435,68.7508846709577,19.8029006015137,0,0,0
Enterococcus cecorum,0.371302330955255,0,0.694857500529326,0,0,0,2.05934095272454,1931.31374903405,0,0
Staphylococcus warneri,0,25.2970162288186,0,307.247581567767,11.6268741214702,5525.72171215966,59.8136850466558,126.013570533561,0,0
Nostoc punctiforme,0,0,0,0.252138507892339,0,0,0,0,0,124352.054905715
Botryobasidium botryosum,93.1166718871319,711.709883297657,1994.58915942003,1701.93610249003,1131.32254337613,283.631570607254,570.66925743468,1.276169421635,89.5001542114238,0
Musa itinerans,0,0,0,0,0.22018320668789,0,0,0,0,0
Bacillus sp. UNC41MFS5,58.791579072797,135.322826864229,28.3286457336406,0.195446689069048,7.58997842096548,0,206.036826048183,0,0,0
Bacillus sp. J37,0,9.35340416198699,0,0,0,6.82694273631179,36.5093649983892,1.05368637708083,0,0
Micrococcus luteus,0,29.4929326149915,0,0,0,140.526598191999,0,0,0,0
Schizophyllum commune,62.5573854393232,2122.95051338037,2454.38070197424,4383.54436100093,64.505716830301,339.565129852162,52.7774268710774,0.515086086108046,0,1.31871081357388
Staphylococcus haemolyticus,7.04278369498372,10.8337637781757,0,243.617285860552,9.29631453049568,0.262517176739661,12.6951769515662,17.2338041043205,0,0
Phoma herbarum,4730.92579642753,0,0,7.19055041648341,272.85701817516,1924.15911260531,0,0,1.53104538321415,0
Helotiales sp. VPRI 42388,74.0518883002182,777.229080151544,156.521906310189,150.458601938864,5.47717480280576,81.7128314439465,101.00459960195,2.55898630718634,8.19726638396155,3.37697178432389
Acinetobacter indicus,0,0,0,0,0,0,0,319.219269086178,0,42091.0090752815
Lecanosticta acicola,146.42912097889,17.4124958540576,1.33177645509423,40.6976023905985,0,0,39.7970676269426,6.3930830184849,0,0
Felis catus,11.94774856983,0,16.5596671124848,76.6368241697417,21.7695372338238,119.399819335386,74.3941476984613,0,0,0
Adhaeribacter aquaticus,34.7713969940128,21.3228620751643,0,7.56752200426729,10.3182994667727,2.95935243762855,0,40.7371164932863,0,0
Lysinibacillus sinduriensis,0,0,0,0,0,0,0,0,0,0
Candida parapsilosis,2.18744547581883,0,4.39033630504201,183.733812815982,8.0709130809622,612.391259501687,0,162.01743504735,0,3.89825227428875
Aspergillus cristatus,3.5618809075528,9.05747575764321,38.3004811776694,4.44850102173635,0,45.749956205163,680.144203617259,22.2901278036783,576.944613225594,0.102408751005899
Microcystis aeruginosa,0,0,0,0,0,0,0,0,6.88309110077724,21.8930792309346
Pleurotus ostreatus,47.7485228631657,686.903835015119,11.6327377744983,857.740264693677,0,0.15424716639628,7.86137578166427,0,0.906646357949158,0
Lentinus polychrous,235.497014105024,877.535872133995,438.767137436601,617.158568996792,257.204109661642,690.427825566595,488.51353178709,0.253436377279906,34.0933522150593,18.2969189982834
Stagonosporopsis tanaceti,4224.31572364525,63.2785672155205,0,0,3059.75522741066,13.9842274281762,0,0,0,0
Ustilago cynodontis,33.5149984819789,0,0,1.58112554751988,0,6.72121972421493,0,0,0,0
Streptococcus sp. I-P16,0,0,0,0,0,0,0,0,0,0
Trametes sp. AH28-2,23.8633561641633,449.599603845085,1210.44451595183,1557.10260146808,2690.46133255152,310.001423705995,5965.753441868,4.42538954596484,201.78684535687,3.55282573326256
Penicillium solitum,15.8641326977735,4.50140831310305,1.12335996571503,0.455835688997791,0,5.11991955205723,0,0,0,0.14775936592308
Nelumbo nucifera,18.4090784660601,0.136330039858513,0,0,0,0,22.1468282619463,0,0,1.96163602056279
Fomitopsis pinicola,15.5115698741619,224.708938413966,45.5053589747525,67.7489356197051,37.6071300022128,67.0307538509225,228.042332837486,0,3.62076175512504,0
Metaseiulus occidentalis,0,0,0,0,0,0,0,0,0,0
Hymenobacter sp. AT01-02,335.147835019569,10.2614061918391,0,2.55714149998289,0,0,0,0,0,0
Corynebacterium pseudogenitalium,0,0,0,42.1569369324306,0,0,0,47.7992923963957,0,0
Wickerhamomyces ciferrii,0,0,0.432542473521006,0.477534470523015,0,0,0,0,0,0
fungal sp. EF0021,3.93375860509055,118.598265487717,86.9729497660643,69.1949319114124,2469.2748265097,341.644468109822,3.7195689671088,0,8.65983734011129,0
Sesamum indicum,0,0,0,0,0,0,0,0,0,0
Aureobasidium melanogenum,3979.19337111807,8.44323985367093,0,0.561578047123324,0,0,0,0,0,8082.10821102693
Staphylococcus capitis,0,0,0,7.36916213726375,0,0,0,0,0,0.95321020651189
Marssonina brunnea,23.9602927416621,8.11412253015587,54.8483350915972,71.037196945355,0.168201109698578,141.16658432014,544.538934738328,10.0901773701547,0,0
Streptococcus parasanguinis,0,0,1.99782756232178,0.802713993920503,0,0,0,0,0,0
Helminthosporium solani,8.38060497499716,1.0977841348119,0,5.25320417466897,0,0,0,0,0,13.6590721164258
Chryseobacterium haifense,0,0,0,0,119.027888463907,0,0,0,0,0
Hymenobacter sp. IS2118,79.0020393254018,0.193039065474889,0,0.107425344564909,0,0,0,71.1008159818229,0,0
Chryseobacterium solincola,0,0,0,0.313567627537994,0,0,0,3.5489427975713,0,0
Crepidotus sp. BD-2015,6.79917462931518,112.408482294675,104.413517247569,100.452301888594,31.1463363391428,3.26809491661177,18.3978731768375,0,0,0
Pedobacter sp. Leaf41,0,0,1.54004303464683,1.3916559320322,0,0,6.9597419236381,0,0,0
Actinobaculum sp. oral taxon 183,0,0,0,0,0,0,0,0,0,0
Cyberlindnera jadinii,0,167.124963124621,0,0,0,0,0,0.236505747662273,0,0
Aspergillus nidulans,17.5644250671636,0.433851888070897,0,30.1369762667511,0,0,0,0,0,0
Dichomitus squalens,13.0193105936427,393.46760198883,186.53141853131,238.241294687185,28.7797408486616,131.749662899937,411.252927906843,0,0.380845069441993,0.260635537455383
Paraphoma sp. B47-9,95.6147881739097,0,0,750.659966914739,19.8100078834705,5.22588346939523,0.990888890026317,0,0,0
Bacillus megaterium,0.413663119098038,7.08340698381569,0,0,0.214056943564472,0,0,0,0,0
Rhagoletis zephyria,8.96359540821285,16.1548754958046,24.1632508710621,0.726920435641798,0,85.815312674086,47.3824480702513,0,711.814203165024,17.4109381808541
Themira minor,0,0,0,0,0,0,0,0,0,0
Beverwykella pulmonaria,67.905981361054,54.4047308296657,0,0.977228631791614,0,162.856354173842,137.584351335336,0,0,3964.185477594
Kocuria sp. SM24M-10,0,0,0,0,0,0,0,0,0,0
Heterobasidion annosum,0,0.938645273049974,46.8408654238839,30.4212225831803,0,4.38319711978597,26.8012260690388,0,0,0
Sphyracephala brevicornis,0,0,0,0,0,0,0,0,0,0
Morus notabilis,0,0,0,0,0.408110366502176,0,0,0,0,0
Streptococcus mitis,0,0,12.1298481774068,0,0,5.76402865386789,13.8102689752048,0,0,0
Agaricus bisporus,13.5541020205599,50.4153155778439,264.44815328647,12.0445895107797,1152.81013263811,24.6923272441129,0,0,0,0
Laetiporus sulphureus,1.67930828811068,101.821628539439,92.4809351099979,106.656045190569,45.288020174002,51.0186133425954,54.7904162038774,0,0,0
Enhydrobacter aerosaccus,2.75671589980349,0.0696127322063233,0,43.2289395145616,2.32074757368142,0,315.985579529175,0,2142.04270583154,0
Haemophilus parainfluenzae,0.124626157358073,0,0,0,0.161009348083706,0,8.96032642635482,0,0,0
Herpotrichiellaceae sp. UM238,854.067179606546,0.44205845034899,0,0,0,0,4.84162770344234,0,0,0
Pedobacter sp. Leaf194,6.54462228581776,0,0,0,0,0,1.98491912525276,0,0,0
Bacillus badius,0,0,0,0,0,0,0,0,0,0
Burkholderia cepacia,0,0,0,0.241140576977333,0,0,0,0,0,0
Grifola frondosa,40.2505655370172,361.247661857761,220.110072435663,1015.76168602413,92.5605917059494,231.776813768074,569.936648703413,0,2567.3444125835,0
Penicillium nalgiovense,17.0319152388323,14.3851874550357,15.5586464946725,30.2955908506963,0,27.0669010123566,0.191493728750486,0,0,0
Hypholoma sublateritium,27.1178742342777,191.796850727843,35.7943605283989,188.069957931973,0.37079614070509,0,16.9230879230258,1.94866282366796,0,0
Hypsizygus marmoreus,128.876847730462,512.142254344947,342.540599673116,1787.91300395193,922.176408199589,345.965488966098,1129.84060257901,0,0,0
Actinomyces naeslundii,0,0,0,0,0,0,0,0,0,0
Anaerococcus lactolyticus,0,0,0,0,0,0,0,0,3.93402209486199,0
Corynebacterium aurimucosum,0.500625150253776,0.776127438720241,0,0.802105713553628,0,0,0,0,0,0
Eutreta diana,0,0,0,0,0,0,0,0,0,0
Bacillus coagulans,0.17673087110764,0,0,0,0,0,0,0,0,0
Mycobacterium chlorophenolicum,0,0,0,0,0,0,0,0,0,0
[Clostridium] innocuum,0,87.7300787193939,0,0,0,0,0,0,0,0
Aspergillus chevalieri,1.85921064028092,4.39909251412971,47.195392551694,0,0,76.1674196759974,358.951437895933,6196.47948521304,77.8623499092579,2.33059635191791
Clostridium tyrobutyricum,0,0,0,0,0,0,0,1.90582439953193,0,0
Cordyceps brongniartii,9.93493170431489,433.6237680006,0,0.0583723602830488,0,2.17252438170865,1899.71998117145,0,0,0
Tricholoma matsutake,173.078793376304,339.640081092329,3109.03898893264,501.768225254204,216.142826038803,389.848289032034,136.606460774888,0,0,0
Penicillium freii,19.2185657701837,1.0951385858263,0.160689935436657,0.713782337660973,6.25235234518922,0,69.0269302917078,0,0,17.4688656567014
Obba rivulosa,214.282736083127,1060.13476393718,771.003649157437,508.676275298922,71.529462786752,356.812458953097,2505.37759364657,0.270374625918962,35.6276529308286,80.6063000997463
Bacillus nealsonii,0,0,0,0,0,0,0,0,0,0
Bulleromyces albus,188.423647459185,0.427944830113416,175.740802476484,1.54645266502175,0,0,51.2363175105375,50.8231377666198,2175.13899620287,0
Ochroconis constricta,57.4896828987504,0,19.7195083488318,3.63491626640325,0.187927719606844,0.557900678538882,20.9561747249763,0,292.048639737123,0
Talaromyces marneffei,0.189408885813139,1.66965853508109,0,7.12039890845383,0,9.25923356147997,29.5637592963263,0,0,0
Clostridiales bacterium VE202-27,0,0,0,8.19829361640561,0,0,0,0,0,0
Talaromyces piceae,0.829563019939315,38.2609843942666,0,37.1346824763149,0,0,123.134628608204,0,0,0.157862852709526
Tulasnella calospora,34.1944798708117,1136.06805139139,1965.51557143254,1588.9101419357,19.0867975902452,440.519775346401,154.934540245335,0.963229783338349,0,0
Xeromyces bisporus,0.418476370546677,1.12191922398863,23.8014234065539,0,0,0,0,0,0,13.6516979601618
Thelohanellus kitauei,0,0,0,0,0,0,0,0,0,0
Sarocladium oryzae,3.19410557644733,0,0,0.680772453893839,8.96362418892094,32.6465769074553,122.954305913151,0,164.400562066922,0
Tuberibacillus calidus,95.2886690829547,0,0,0,0,0,0,1.66111735731707,0,0
Rhizopus microsporus,0,0,0,0,40.5505790613447,0,0,0,0,0
Eutypa lata,22.8486652350409,4.30931831873641,30.7378296952752,4.42772829152281,0,0.258378594801728,1.85440125836663,2.06800855088436,4.36737270048566,0
Amaranthus tuberculatus,21.6131346607169,0,0,0,0,0,0,0,0,0
Rosellinia necatrix,70.2172523581769,79.0334600805699,473.186729138709,335.513341903879,14.0622483646024,5.06520944309017,547.314902405655,0,0,0
Corynebacterium matruchotii,7.16283570620058,0,2999.45500316985,0.841078551144833,0,0,3.42605364384883,0,0,47.3093012530567
Heterobasidion irregulare,0,13.1988482681034,53.4231595715722,42.1879954932452,0,0,102.24841670603,0,18.623449557963,0
Acinetobacter gerneri,0,0,0,0,0,0,0,0,0,0
Phlebotomus papatasi,0,0,0,0,0,0,0,0,51935.3738659909,0
Cylindrobasidium torrendii,0.394306432548089,74.5445002302334,625.214855246717,138.739519318972,205.702712805902,5830.98781137076,32.869842784524,0,0,0
Aspergillus westerdijkiae,3.01455481176228,0.463895941454912,0,1.95155825124939,91.5255636030798,27.6100813692277,62.1169811997785,0,0,0
Pediculus humanus,0,0,0,133.90543188489,0,0,0,0,0,0
Rhodotorula toruloides,28.2377504339344,69.7862381109617,47.7530045152155,9.15219929727358,0,0,0.635917084221298,3.15635472942836,0,5.06575447251026
Ananas comosus,5.13768674534919,9.36547791395211,0,0,0,0,0,0.282013898068641,0,0
Hordeum vulgare,0,0,0,0,0.42597846511915,0,141.933577500746,0,0,0
Acinetobacter junii,0,0,0,0,12.1517356234929,0,0,2399.35183434241,0,39527.8756005058
